,ESTACION,MAGNITUD,ANO,MES,DIA,valor_medido,fecha
57751,59,83,2020,7,12,25.7,2020-07-12
62804,59,83,2020,7,13,25.7,2020-07-13
67857,59,83,2020,7,14,25.0,2020-07-14
72910,59,83,2020,7,15,24.6,2020-07-15
77963,59,83,2020,7,16,26.1,2020-07-16
83016,59,83,2020,7,17,26.9,2020-07-17
88069,59,83,2020,7,18,26.3,2020-07-18
93122,59,83,2020,7,19,27.9,2020-07-19
98175,59,83,2020,7,20,28.2,2020-07-20
103228,59,83,2020,7,21,28.3,2020-07-21
108281,59,83,2020,7,22,26.6,2020-07-22
113334,59,83,2020,7,23,28.7,2020-07-23
118387,59,83,2020,7,24,29.3,2020-07-24
123440,59,83,2020,7,25,28.7,2020-07-25
128493,59,83,2020,7,26,30.0,2020-07-26
133546,59,83,2020,7,27,30.9,2020-07-27
138599,59,83,2020,7,28,30.9,2020-07-28
143652,59,83,2020,7,29,30.1,2020-07-29
148705,59,83,2020,7,30,31.0,2020-07-30
153758,59,83,2020,7,31,29.8,2020-07-31
2169,59,83,2020,8,1,30.1,2020-08-01
7222,59,83,2020,8,2,27.5,2020-08-02
12275,59,83,2020,8,3,25.0,2020-08-03
17328,59,83,2020,8,4,24.7,2020-08-04
22381,59,83,2020,8,5,27.3,2020-08-05
27434,59,83,2020,8,6,29.3,2020-08-06
32487,59,83,2020,8,7,30.7,2020-08-07
37540,59,83,2020,8,8,29.7,2020-08-08
42593,59,83,2020,8,9,29.9,2020-08-09
47646,59,83,2020,8,10,27.1,2020-08-10
52699,59,83,2020,8,11,20.0,2020-08-11
57752,59,83,2020,8,12,20.5,2020-08-12
62805,59,83,2020,8,13,23.3,2020-08-13
67858,59,83,2020,8,14,25.0,2020-08-14
72911,59,83,2020,8,15,23.9,2020-08-15
77964,59,83,2020,8,16,22.1,2020-08-16
83017,59,83,2020,8,17,22.5,2020-08-17
88070,59,83,2020,8,18,24.6,2020-08-18
93123,59,83,2020,8,19,25.7,2020-08-19
98176,59,83,2020,8,20,25.3,2020-08-20
103229,59,83,2020,8,21,26.1,2020-08-21
108282,59,83,2020,8,22,25.9,2020-08-22
113335,59,83,2020,8,23,25.5,2020-08-23
118388,59,83,2020,8,24,25.6,2020-08-24
123441,59,83,2020,8,25,27.0,2020-08-25
128494,59,83,2020,8,26,28.0,2020-08-26
133547,59,83,2020,8,27,28.4,2020-08-27
138600,59,83,2020,8,28,26.4,2020-08-28
143653,59,83,2020,8,29,18.4,2020-08-29
148706,59,83,2020,8,30,16.5,2020-08-30
153759,59,83,2020,8,31,17.7,2020-08-31
2170,59,83,2020,9,1,19.6,2020-09-01
7223,59,83,2020,9,2,21.5,2020-09-02
12276,59,83,2020,9,3,22.8,2020-09-03
17329,59,83,2020,9,4,24.1,2020-09-04
22382,59,83,2020,9,5,24.5,2020-09-05
27435,59,83,2020,9,6,25.1,2020-09-06
32488,59,83,2020,9,7,19.7,2020-09-07
37541,59,83,2020,9,8,18.8,2020-09-08
42594,59,83,2020,9,9,20.9,2020-09-09
47647,59,83,2020,9,10,23.2,2020-09-10
52700,59,83,2020,9,11,23.8,2020-09-11
57753,59,83,2020,9,12,24.4,2020-09-12
62806,59,83,2020,9,13,24.5,2020-09-13
67859,59,83,2020,9,14,24.0,2020-09-14
72912,59,83,2020,9,15,23.3,2020-09-15
77965,59,83,2020,9,16,22.7,2020-09-16
83018,59,83,2020,9,17,21.3,2020-09-17
88071,59,83,2020,9,18,17.2,2020-09-18
93124,59,83,2020,9,19,16.2,2020-09-19
98177,59,83,2020,9,20,18.0,2020-09-20
103230,59,83,2020,9,21,18.3,2020-09-21
108283,59,83,2020,9,22,18.5,2020-09-22
113336,59,83,2020,9,23,19.4,2020-09-23
118389,59,83,2020,9,24,18.3,2020-09-24
123442,59,83,2020,9,25,15.2,2020-09-25
128495,59,83,2020,9,26,14.9,2020-09-26
133548,59,83,2020,9,27,16.6,2020-09-27
138601,59,83,2020,9,28,14.7,2020-09-28
143654,59,83,2020,9,29,17.3,2020-09-29
148707,59,83,2020,9,30,18.4,2020-09-30
2171,59,83,2020,10,1,18.0,2020-10-01
7224,59,83,2020,10,2,13.1,2020-10-02
12277,59,83,2020,10,3,12.1,2020-10-03
17330,59,83,2020,10,4,13.0,2020-10-04
22383,59,83,2020,10,5,14.8,2020-10-05
27436,59,83,2020,10,6,16.8,2020-10-06
32489,59,83,2020,10,7,18.4,2020-10-07
37542,59,83,2020,10,8,18.0,2020-10-08
42595,59,83,2020,10,9,18.5,2020-10-09
47648,59,83,2020,10,10,17.0,2020-10-10
52701,59,83,2020,10,11,12.4,2020-10-11
57754,59,83,2020,10,12,12.6,2020-10-12
62807,59,83,2020,10,13,14.9,2020-10-13
67860,59,83,2020,10,14,13.5,2020-10-14
72913,59,83,2020,10,15,11.0,2020-10-15
77966,59,83,2020,10,16,9.4,2020-10-16
83019,59,83,2020,10,17,10.0,2020-10-17
88072,59,83,2020,10,18,12.3,2020-10-18
93125,59,83,2020,10,19,14.4,2020-10-19
98178,59,83,2020,10,20,15.0,2020-10-20
103231,59,83,2020,10,21,14.7,2020-10-21
108284,59,83,2020,10,22,13.7,2020-10-22
113337,59,83,2020,10,23,11.6,2020-10-23
118390,59,83,2020,10,24,10.1,2020-10-24
123443,59,83,2020,10,25,11.1,2020-10-25
128496,59,83,2020,10,26,9.8,2020-10-26
133549,59,83,2020,10,27,11.1,2020-10-27
138602,59,83,2020,10,28,10.1,2020-10-28
143655,59,83,2020,10,29,11.9,2020-10-29
148708,59,83,2020,10,30,11.2,2020-10-30
153761,59,83,2020,10,31,13.4,2020-10-31
2172,59,83,2020,11,1,14.0,2020-11-01
7225,59,83,2020,11,2,14.4,2020-11-02
12278,59,83,2020,11,3,12.5,2020-11-03
17331,59,83,2020,11,4,8.4,2020-11-04
22384,59,83,2020,11,5,10.0,2020-11-05
27437,59,83,2020,11,6,13.9,2020-11-06
32490,59,83,2020,11,7,12.0,2020-11-07
37543,59,83,2020,11,8,11.0,2020-11-08
42596,59,83,2020,11,9,11.2,2020-11-09
47649,59,83,2020,11,10,10.8,2020-11-10
52702,59,83,2020,11,11,9.9,2020-11-11
57755,59,83,2020,11,12,10.3,2020-11-12
62808,59,83,2020,11,13,10.9,2020-11-13
67861,59,83,2020,11,14,11.0,2020-11-14
72914,59,83,2020,11,15,13.4,2020-11-15
77967,59,83,2020,11,16,13.8,2020-11-16
83020,59,83,2020,11,17,10.4,2020-11-17
88073,59,83,2020,11,18,9.7,2020-11-18
93126,59,83,2020,11,19,12.8,2020-11-19
98179,59,83,2020,11,20,10.2,2020-11-20
103232,59,83,2020,11,21,8.5,2020-11-21
108285,59,83,2020,11,22,7.3,2020-11-22
113338,59,83,2020,11,23,8.0,2020-11-23
118391,59,83,2020,11,24,6.7,2020-11-24
123444,59,83,2020,11,25,7.2,2020-11-25
128497,59,83,2020,11,26,9.5,2020-11-26
133550,59,83,2020,11,27,8.5,2020-11-27
138603,59,83,2020,11,28,8.7,2020-11-28
143656,59,83,2020,11,29,7.2,2020-11-29
148709,59,83,2020,11,30,7.6,2020-11-30
2173,59,83,2020,12,1,9.0,2020-12-01
7226,59,83,2020,12,2,7.7,2020-12-02
12279,59,83,2020,12,3,4.0,2020-12-03
17332,59,83,2020,12,4,5.5,2020-12-04
22385,59,83,2020,12,5,4.4,2020-12-05
27438,59,83,2020,12,6,4.9,2020-12-06
32491,59,83,2020,12,7,8.2,2020-12-07
37544,59,83,2020,12,8,6.8,2020-12-08
42597,59,83,2020,12,9,5.9,2020-12-09
47650,59,83,2020,12,10,9.8,2020-12-10
52703,59,83,2020,12,11,13.5,2020-12-11
57756,59,83,2020,12,12,10.9,2020-12-12
62809,59,83,2020,12,13,7.4,2020-12-13
67862,59,83,2020,12,14,9.5,2020-12-14
72915,59,83,2020,12,15,8.8,2020-12-15
77968,59,83,2020,12,16,6.9,2020-12-16
83021,59,83,2020,12,17,9.6,2020-12-17
88074,59,83,2020,12,18,6.9,2020-12-18
93127,59,83,2020,12,19,7.5,2020-12-19
98180,59,83,2020,12,20,7.6,2020-12-20
103233,59,83,2020,12,21,7.1,2020-12-21
108286,59,83,2020,12,22,7.4,2020-12-22
113339,59,83,2020,12,23,7.0,2020-12-23
118392,59,83,2020,12,24,7.9,2020-12-24
123445,59,83,2020,12,25,4.0,2020-12-25
128498,59,83,2020,12,26,3.1,2020-12-26
